1787299650,70331,37635
1787299652,70353,37635
1787299654,70381,37635
1787299656,70392,37635
1787299658,70429,37635
1787299660,70450,37635
1787299662,70473,37635
1787299664,70486,37635
1787299666,70506,37635
1787299669,70533,37635
1787299671,70557,37635
1787299673,70568,37635
1787299675,70585,37635
1787299677,70590,37635
1787299679,70595,37635
1787299681,70595,37635
1787299683,70606,37635
1787299685,70608,37635
1787299687,70601,37635
1787299689,70440,37637
1787299691,83860,25301
1787299693,88464,25021
1787299695,74808,37559
1787299697,73737,37559
1787299699,70503,37559
1787299701,70521,37559
1787299703,70537,37559
1787299705,70457,37559
1787299707,70431,37559
1787299709,70403,37561
1787299711,70431,37561
1787299713,70344,37637
1787299716,70361,37637
1787299718,70382,37637
1787299720,70405,37637
1787299722,70424,37637
1787299724,70458,37637
1787299726,70471,37637
1787299728,70477,37637
1787299730,70494,37637
1787299732,70503,37637
1787299734,70517,37637
1787299736,70541,37637
1787299738,70552,37637
1787299740,70079,37637
1787299742,70553,37637
1787299744,70538,37637
1787299746,70554,37637
1787299748,70573,37637
1787299750,70587,37637
1787299753,70581,37637
1787299755,70591,37637
1787299757,70599,37637
1787299759,70617,37637
1787299761,70628,37637
1787299763,70634,37637
1787299765,70624,37637
1787299767,70625,37637
1787299769,70630,37637
1787299771,70632,37637
1787299773,70631,37637
1787299775,70632,37637
1787299777,70631,37637
1787299779,70615,37637
1787299781,70611,37637
1787299783,70621,37637
1787299785,70640,37637
1787299787,70635,37637
1787299790,70643,37637
1787299792,70633,37637
1787299794,70639,37637
1787299796,70644,37637
1787299798,70644,37637
1787299800,70644,37637
1787299802,70471,37639
1787299804,70469,37639
1787299806,70467,37639
1787299808,70477,37639
1787299810,70479,37639
1787299812,83839,25303
1787299814,88835,24853
1787299816,88845,24853
1787299818,88766,24853
1787299820,88837,24853
1787299822,88844,24853
1787299824,88855,24853
1787299826,88853,24853
1787299828,88838,24853
1787299830,88821,24853
1787299832,88720,24853
1787299834,88759,24853
1787299836,88777,24853
1787299838,88817,24853
1787299841,88804,24853
1787299843,88831,24853
1787299845,88860,24853
1787299847,88616,24853
1787299849,88595,24853
1787299851,88706,24860
1787299853,88719,24860
1787299855,88730,24860
1787299857,88745,24860
1787299859,88763,24860
1787299861,88783,24860
1787299863,88812,24860
1787299865,88824,24860
1787299867,88826,24860
1787299869,88844,24860
1787299871,88849,24860
1787299873,88868,24860
1787299875,88815,24860
1787299877,88837,24860
1787299879,88849,24860
1787299881,88868,24860
1787299883,88815,24860
1787299886,88835,24860
1787299888,88846,24860
1787299890,88855,24860
1787299892,88850,24860
1787299894,88679,24860
1787299896,88752,24860
1787299898,88772,24864
1787299900,88795,24864
1787299902,88807,24864
1787299904,88815,24864
1787299906,88822,24864
1787299908,88827,24864
1787299910,88845,24864
1787299912,88908,24848
1787299914,119467,0
1787299916,119448,0
