1787300416,88883,24860
1787300418,88893,24860
1787300420,88895,24860
1787300423,88888,24860
1787300425,88723,24860
1787300427,88762,24860
1787300429,88774,24864
1787300431,88819,24864
1787300433,88821,24864
1787300435,88830,24864
1787300437,88842,24864
1787300439,88866,24864
1787300441,88881,24864
1787300443,88943,24848
1787300445,119480,0
1787300447,106096,12706
1787300449,104868,12708
1787300451,102100,12708
1787300453,101342,12708
1787300455,101324,12708
1787300457,101346,12708
1787300459,101370,12708
1787300461,101362,12708
1787300463,101375,12708
1787300465,101268,12784
1787300467,101262,12784
1787300469,101259,12784
1787300472,101245,12784
1787300474,101249,12784
1787300476,101269,12784
1787300478,101280,12784
1787300480,101269,12784
1787300482,101266,12784
1787300484,101266,12784
1787300486,101266,12784
1787300488,101278,12784
1787300490,101274,12784
1787300492,101263,12784
1787300494,101268,12784
1787300496,101271,12784
1787300498,101278,12784
1787300500,101264,12784
1787300502,101257,12784
1787300504,101121,12786
1787300506,113954,450
1787300508,117940,450
1787300511,105711,12708
1787300513,104815,12708
1787300515,101512,12708
1787300517,101347,12708
1787300519,101344,12708
1787300521,101352,12708
1787300523,101360,12708
1787300525,101355,12708
1787300527,101360,12708
1787300529,101245,12784
1787300531,101241,12784
1787300533,101249,12784
1787300535,101244,12784
1787300537,101243,12784
1787300539,101257,12784
1787300541,101256,12784
1787300543,101258,12784
1787300545,101270,12784
1787300547,101262,12784
1787300549,101267,12784
1787300551,101271,12784
1787300553,101276,12784
1787300555,101276,12784
1787300558,101277,12784
1787300560,101270,12784
1787300562,101275,12784
1787300564,101271,12784
1787300566,101273,12784
1787300568,101106,12786
1787300570,114509,450
1787300572,118905,170
1787300574,105627,12708
1787300576,104778,12708
1787300578,101334,12708
1787300580,101304,12708
1787300582,101310,12708
1787300584,101335,12708
1787300586,101332,12708
1787300588,101307,12708
1787300590,101260,12708
1787300592,100999,12784
1787300594,101030,12784
1787300596,101031,12784
1787300598,101038,12784
1787300600,101038,12784
1787300602,101073,12784
1787300604,101082,12784
1787300607,101092,12784
1787300609,101094,12784
1787300611,101114,12784
1787300613,101125,12784
1787300615,101141,12784
1787300617,101168,12784
1787300619,101172,12784
1787300621,101180,12784
1787300623,101196,12784
1787300625,101209,12784
1787300627,101220,12784
1787300629,101213,12784
1787300631,101066,12786
1787300633,114440,450
1787300635,118585,450
1787300637,105638,12708
1787300639,104866,12708
1787300641,101616,12708
1787300643,101356,12708
1787300645,101349,12708
1787300647,101358,12708
1787300649,101369,12708
1787300652,101365,12708
1787300654,101356,12708
1787300656,101256,12784
1787300658,101253,12784
1787300660,101248,12784
1787300662,101264,12784
1787300664,101252,12784
1787300666,101252,12784
1787300668,101244,12784
1787300670,101253,12784
1787300672,101254,12784
1787300674,101258,12784
1787300676,101262,12784
1787300678,101266,12784
1787300680,101269,12784
1787300682,101274,12784
1787300684,101276,12784
1787300686,101278,12784
1787300688,101284,12784
1787300691,101294,12784
1787300693,101286,12784
1787300695,101122,12786
1787300697,113866,450
1787300699,117753,450
1787300701,105699,12708
1787300703,104863,12708
1787300705,101578,12708
1787300707,101336,12708
1787300709,101334,12708
1787300711,101350,12708
1787300713,101145,12708
1787300715,101146,12708
1787300717,101128,12708
1787300719,100852,12784
1787300721,100864,12784
1787300723,100874,12784
1787300725,100871,12784
1787300727,100884,12784
1787300729,100918,12784
1787300731,100923,12784
1787300733,100933,12784
1787300735,100951,12784
1787300737,100962,12784
1787300740,100978,12784
1787300742,101012,12784
1787300744,101041,12784
1787300746,101050,12784
1787300748,101056,12784
1787300750,101078,12784
1787300752,101082,12784
1787300754,101089,12784
1787300756,101096,12784
1787300758,100943,12786
1787300760,114045,450
1787300762,117260,450
1787300764,105679,12708
1787300766,104856,12708
1787300768,101758,12708
1787300770,101353,12708
1787300772,101344,12708
1787300774,101357,12708
1787300776,101378,12708
1787300778,101371,12708
1787300780,101377,12708
1787300782,101263,12784
1787300784,101256,12784
1787300786,101258,12784
1787300789,101243,12784
1787300791,101245,12784
1787300793,101257,12784
1787300795,101239,12784
1787300797,101255,12784
1787300799,101259,12784
1787300801,101270,12784
1787300803,101254,12784
1787300805,101263,12784
1787300807,101269,12784
1787300809,101277,12784
1787300811,101273,12784
1787300813,101272,12784
1787300815,101267,12784
1787300817,101271,12784
1787300819,101263,12784
1787300822,101121,12786
1787300824,101140,12786
1787300826,117285,450
1787300828,119174,0
1787300830,118986,0
1787300832,106246,286
1787300834,105548,646
1787300836,104843,1006
1787300838,97342,13456
1787300840,95033,13456
1787300842,89658,17429
1787300844,89657,17429
1787300846,89677,17429
1787300848,89708,17429
1787300850,89732,17429
1787300852,89750,17429
1787300854,89772,17429
1787300856,89795,17429
1787300858,89537,17479
1787300860,89555,17415
1787300862,89576,17415
1787300864,89600,17415
1787300866,89608,17415
1787300868,89627,17415
1787300870,89650,17415
1787300873,89685,17415
1787300875,89716,17415
1787300877,89734,17423
1787300879,89767,17373
1787300881,89084,18037
1787300883,89095,18037
1787300885,88775,18369
1787300887,88798,18369
1787300889,88817,18369
1787300891,88834,18369
1787300893,88841,18369
1787300895,88844,18369
1787300897,88844,18369
1787300899,88831,18369
1787300901,88834,18377
1787300903,89112,18091
1787300905,89109,18091
1787300907,89114,18091
1787300909,89120,18091
1787300912,89128,18091
1787300914,89130,18091
1787300916,88787,18427
1787300918,88800,18427
1787300920,88795,18427
1787300922,88779,18427
1787300924,88775,18427
1787300926,88771,18435
1787300928,91573,16747
1787300930,89104,18091
1787300932,89113,18091
1787300934,89116,18091
1787300936,89127,18091
1787300938,89128,18091
1787300940,88786,18427
1787300942,88793,18427
1787300944,88799,18427
1787300946,88799,18427
1787300949,88794,18427
1787300951,88781,18435
1787300953,93471,13825
1787300955,89110,18091
1787300957,89110,18091
1787300959,89108,18091
1787300961,89115,18091
1787300963,89119,18091
1787300965,88786,18427
1787300967,88791,18427
1787300969,88790,18427
1787300971,88796,18427
1787300973,88794,18427
1787300975,88790,18435
1787300977,88783,18435
1787300979,102250,13785
1787300981,119443,0
1787300983,119497,0
